1291,1024,0.300000,5.000000,0.010000,8.092741,7.018554,4.242030,4.416216,4.847386,4.760881,4.351045,4.807089,5.287575,4.462257,4.394626,4.984575,4.583551,4.425038,4.656211,5.101137,4.550757,5.077460,4.609055,5.130372,4.683499,4.901840,5.744559,4.562638,4.835746,5.693514,4.800889,4.902054,4.867926,4.861925
1291,2048,0.300000,5.000000,0.010000,10.880642,5.271779,6.021923,5.134718,5.890378,6.109712,5.727009,5.319222,5.450747,5.264085,5.869502,5.961524,5.864776,5.377477,5.096437,5.738903,5.287357,6.454805,6.651187,5.329078,5.468144,5.600518,5.501254,5.729069,5.102388,5.577449,5.929890,6.011951,5.981355,6.473694
1291,4096,0.300000,5.000000,0.010000,12.289774,9.090986,6.627059,6.524341,6.637597,6.555779,7.329179,6.826599,6.723427,6.670786,6.692673,6.628437,6.934997,7.234307,6.660006,6.905346,6.817284,6.651758,6.848610,6.620282,6.528672,6.939541,6.662152,6.867013,6.973610,7.017314,6.798192,6.757112,6.411466,6.862591
1291,8192,0.300000,5.000000,0.010000,17.081173,13.418023,12.891213,13.345511,12.572802,12.734358,12.903373,13.097574,12.787382,13.096864,13.289958,12.863397,13.116215,13.591775,13.101168,13.069743,12.973753,13.128214,12.975577,12.938184,13.454425,13.418849,13.245000,13.225502,12.690172,12.752619,13.564539,13.432437,13.264584,12.911249
1655,5120,0.300000,5.000000,0.010000,16.450921,13.173319,12.435489,13.436524,12.054208,11.985806,11.992386,13.122155,11.912020,11.975928,11.360009,11.661429,12.046033,11.613056,12.968747,12.121510,12.312406,12.213650,13.265160,12.559778,12.299059,11.897263,12.793502,12.050100,13.190244,12.828335,12.827421,12.726240,12.208052,12.252821
1655,4096,0.300000,5.000000,0.010000,14.404649,10.854816,10.841664,11.298497,10.801948,11.746629,11.307833,10.970129,10.958713,10.613521,12.053657,11.557589,11.042251,12.358647,10.946970,11.451092,11.153765,10.970169,10.645754,10.835931,11.236715,11.768454,11.215714,11.498670,10.813526,11.582623,12.419852,11.142557,11.226473,11.352982
1655,3072,0.300000,5.000000,0.010000,12.585953,7.822030,7.925570,7.298223,7.981570,7.710447,9.146420,8.188896,8.093688,7.911991,8.054105,7.569296,7.672885,8.395419,7.621476,8.202380,8.342856,8.335003,7.804972,7.951908,8.401677,9.020747,8.614396,9.924341,7.670853,7.807746,8.192094,7.773160,8.296098,7.676302
1655,2048,0.300000,5.000000,0.010000,13.122786,7.794524,7.343374,7.080575,6.999389,7.256503,7.743687,7.428385,8.398174,7.790011,7.467183,7.728691,6.970271,8.115988,7.093538,7.150096,7.934559,6.761881,8.089192,7.782694,7.883289,7.127702,7.152951,8.071450,7.334545,6.645655,7.191673,8.289430,7.880244,7.221175
1655,1024,0.300000,5.000000,0.010000,10.138056,6.579044,6.545131,5.883286,6.211254,6.235531,6.538526,6.338817,6.451193,5.932868,6.222168,6.094676,7.471553,6.219397,6.866249,7.673211,6.906575,5.876025,6.220753,6.326805,6.098138,6.387911,6.639086,6.935665,7.388497,6.454040,6.671951,6.290352,6.312170,6.888964
2103,5120,0.300000,5.000000,0.010000,18.120687,14.267975,15.032727,14.180605,14.009091,14.916602,14.009064,14.285483,14.041363,14.377664,14.379082,14.495682,14.400260,14.221074,14.626023,13.951501,14.305788,14.199559,14.663459,15.449280,14.900126,13.957612,15.292551,13.771571,14.003408,14.173669,14.183663,15.330515,14.381950,15.197485
2103,4096,0.300000,5.000000,0.010000,16.953387,13.135860,13.235139,13.713998,13.382071,12.995124,13.981456,13.807094,13.461986,13.567143,14.336776,14.293082,13.619643,14.014463,14.319767,13.375524,13.570286,13.871334,13.601094,13.186625,13.625167,14.142277,13.692432,14.033153,13.381131,13.454025,13.652198,14.564354,13.264715,13.979453
2103,3072,0.300000,5.000000,0.010000,15.846758,11.885642,11.730208,11.544123,11.970831,12.315201,12.996151,11.956542,12.136253,12.679254,11.810938,12.235080,11.911780,11.973649,11.647879,11.862440,11.635608,11.703361,11.672111,11.904079,11.055260,11.860277,11.492798,11.836126,11.783676,12.314796,11.941622,12.047745,11.692164,12.181918
2103,2048,0.300000,5.000000,0.010000,12.968215,8.786938,8.567792,8.486075,9.068745,10.029360,9.285180,9.541249,8.938173,8.534982,8.355453,8.788922,8.485878,8.598789,9.064348,9.904678,8.698506,8.836699,8.485257,9.129565,8.360785,8.655618,7.854366,7.999792,9.450056,8.754882,9.063730,8.089600,8.654678,8.026432
2103,1024,0.300000,5.000000,0.010000,10.401456,7.209103,8.085677,7.319617,6.673066,7.370338,7.291056,7.155755,8.251274,7.295024,7.607235,7.512102,6.977957,7.352138,6.368202,7.743834,6.828040,7.596745,6.607766,8.275309,8.379306,7.312085,7.498607,6.788593,6.875317,8.408187,7.766406,7.486093,7.111613,7.581526
4461,4096,0.300000,5.000000,0.010000,36.452867,32.026325,31.844954,32.465645,33.187874,32.028700,32.540385,33.793132,32.353358,33.009900,33.451509,32.164060,31.424736,33.632165,32.603844,32.316328,31.430095,33.249402,32.061606,31.890222,32.041654,33.311242,32.859825,31.403779,32.144008,32.300091,32.750854,33.502097,32.621039,32.227075
4461,3072,0.300000,5.000000,0.010000,32.705454,28.029922,25.325160,24.665857,26.727581,26.583980,25.989085,26.125935,29.185062,28.058298,25.024645,26.123203,27.015850,27.493814,26.152955,26.905191,26.051033,27.103642,28.369870,25.993489,25.457395,25.084615,26.522899,25.595530,25.724478,26.599131,28.076989,25.718206,26.529526,27.903811
