4461,2048,0.300000,5.000000,0.010000,26.287552,22.714542,20.840680,21.431433,22.058057,21.448522,22.701349,20.988127,21.846846,20.922313,21.891264,20.076167,20.899599,20.919704,20.546044,21.116967,21.481917,21.064603,20.727326,19.665607,20.598549,20.670569,21.097569,20.368324,20.799203,20.748851,20.364105,21.183126,21.903902,20.769307
4461,3072,0.300000,5.000000,0.010000,32.855754,27.278035,26.625490,26.299273,27.243431,25.494096,25.410375,26.462610,25.690821,24.356264,26.827381,25.915743,25.251997,25.842066,26.614873,26.520430,27.152704,25.992766,26.258721,25.692103,25.740717,26.248543,26.915289,27.455855,27.564040,26.317247,25.894463,27.076032,26.866899,26.659037
4461,4096,0.300000,5.000000,0.010000,35.663717,33.144038,32.270438,32.626463,33.534519,32.077559,31.816416,31.890275,31.762935,31.487136,31.183119,32.696110,33.290227,32.577603,30.597640,31.167718,30.631287,30.946197,30.471555,30.722153,32.428814,33.047110,33.573465,30.546313,31.375825,31.963720,31.907977,32.625271,31.517906,31.988454
4461,5120,0.300000,5.000000,0.010000,44.017520,37.530287,37.753442,38.208110,38.598200,40.144396,37.902262,39.674549,37.738811,39.985588,38.631986,38.829901,37.345970,37.607885,38.130018,39.402825,38.682763,39.178263,37.864827,38.357683,40.627822,71.210492,37.609752,38.255580,58.797614,56.870921,39.850757,39.902687,41.905306,37.825767
4461,1024,0.300000,5.000000,0.010000,20.412573,14.470384,16.418448,14.111524,14.427144,18.008074,15.554964,13.659221,14.488648,14.619911,16.077436,14.890494,13.919464,16.630665,15.144692,14.806963,14.831030,14.799871,15.113577,14.126449,14.069144,14.311499,14.863328,14.245320,14.176437,13.949120,17.144762,14.729059,14.717921,13.727749
15112,1024,0.300000,5.000000,0.010000,128.223353,136.541405,132.666964,100.512710,112.297671,110.328129,93.683505,126.706982,113.822379,116.856681,108.028611,93.982098,109.672165,141.687829,122.335583,103.382930,107.602743,100.851636,102.134767,113.878364,121.217506,109.743622,101.308660,104.519775,113.765056,104.815349,122.486271,112.467566,120.297098,117.896384
15112,2048,0.300000,5.000000,0.010000,166.283023,145.531463,146.369495,137.327214,143.237165,140.387885,161.620710,154.468750,143.967166,147.905778,138.567193,122.759871,138.129360,132.979179,157.898267,140.349915,137.621186,148.188879,144.799778,140.241445,137.371088,148.868691,150.889873,147.374826,136.287572,135.664845,153.593888,150.582395,146.530777,141.292853
15112,3072,0.300000,5.000000,0.010000,175.620494,166.094853,162.273891,171.888341,185.230484,164.522284,159.710170,170.957340,160.016368,177.588928,181.396731,190.832543,170.591855,164.928150,169.083030,197.907211,173.620376,160.227328,165.858747,178.501103,168.648267,174.396520,186.232102,167.707720,173.088086,189.777665,180.247732,162.520821,159.527884,180.738092
15112,4096,0.300000,5.000000,0.010000,188.590058,200.865899,182.947178,187.653480,192.299243,192.002540,186.781474,211.501778,205.885778,194.110392,195.617113,195.713857,189.402878,201.281955,192.951814,200.958829,191.721646,192.490079,186.815908,218.951626,200.423945,199.738016,188.969831,191.726545,195.869948,193.132984,198.170879,190.716024,191.898474,192.008889
15112,5120,0.300000,5.000000,0.010000,232.360744,207.702456,227.064308,217.905476,213.720456,221.028175,232.151981,215.340598,216.550342,234.689544,214.926052,213.678654,223.834335,214.769708,241.199309,237.386145,224.003670,217.653111,221.416491,308.635254,331.794560,321.908858,318.783530,231.652007,229.947890,236.399801,227.196574,221.563536,229.902134,220.813261
18512,5120,0.300000,5.000000,0.010000,243.005922,230.169392,246.962638,241.102055,302.975899,287.574351,297.780879,263.859428,269.354183,309.085996,326.368364,303.474118,313.714219,301.727805,283.239941,277.527147,251.020168,246.568063,236.948099,239.679273,327.489511,288.062509,316.341244,308.875073,300.022545,318.684197,305.395435,280.548676,314.224177,303.543583
18512,1024,0.300000,5.000000,0.010000,114.971380,134.746749,116.284954,138.802191,158.621778,123.816871,115.454363,112.256113,119.999379,130.464127,118.219915,119.834095,114.309648,138.217097,133.918879,108.841599,148.592545,128.004671,130.236302,153.147583,137.049378,161.153408,122.345752,152.719082,135.783485,116.620604,118.316296,117.056621,116.004114,178.482408
18512,2048,0.300000,5.000000,0.010000,145.020486,138.335420,179.564452,172.489406,166.405236,187.792438,159.790756,165.648217,144.175405,165.745771,171.843203,162.065866,148.729602,147.642631,144.019731,143.833892,149.935882,145.996373,136.985997,175.035026,169.917335,158.104755,144.432326,171.016791,170.795009,187.071718,165.281624,150.402497,190.283915,146.924062
18512,5120,0.300000,5.000000,0.010000,285.848159,271.223867,242.958956,266.900958,249.729208,257.539593,254.491923,264.426733,248.540818,265.506344,257.217439,259.864857,268.612614,243.918458,259.331690,252.688339,258.586654,256.876562,273.544454,251.808278,267.400004,272.427455,266.229579,261.639738,272.897326,247.593339,249.017028,252.643346,258.655347,240.413992
18512,3072,0.300000,5.000000,0.010000,194.404013,208.133987,185.999958,210.208915,194.377847,202.238977,188.606262,198.726654,167.139721,196.809512,205.213659,214.831399,168.420329,198.459934,186.145345,198.214478,171.948146,193.467804,188.971446,190.672561,177.733194,179.900793,176.616821,188.773408,191.856464,185.249342,175.349464,203.544162,185.933639,183.928569
18512,4096,0.300000,5.000000,0.010000,218.615672,226.835864,208.446033,213.436117,203.487694,210.629779,208.834861,206.391689,208.056022,228.246601,207.509140,209.582433,231.683793,226.808802,214.242377,219.419928,214.507721,200.128619,228.364368,205.405478,272.862093,227.822654,218.064781,226.233056,218.470644,209.004030,208.497690,215.580421,217.825705,205.928254
